"AQI Value","CO AQI Value","Ozone AQI Value","NO2 AQI Value","PM2.5 AQI Value","lat","lng"
52,1,36,2,52,50.8167,6.2833
45,1,34,4,45,48.9333,8.4
70,1,19,3,70,30.4904,-92.4191
187,4,187,3,147,30.3972,114.8842
34,0,34,1,16,52.5208,8.1986
34,0,34,1,16,51.25,3.2833
58,0,23,0,58,15.4167,75.6167
54,1,17,11,54,54.95,-1.6
128,1,28,2,128,46.2017,6.1469
128,1,28,2,128,41.8833,-88.3242
128,1,28,2,128,42.8645,-76.9826
54,2,18,3,54,-33.0175,27.9047
62,1,27,7,62,28.214,-82.723
33,0,33,0,15,53.3669,7.2061
63,1,16,10,63,-26.45,29.45
183,2,122,0,183,31.6278,71.0625
51,1,12,0,51,3.17,113.03
35,1,29,1,35,47.1533,9.8219
38,2,35,7,38,41.6578,-87.6811
40,1,28,4,40,51.1,4.2333
38,1,33,5,38,52.7684,-0.3775
38,1,33,5,38,41.7233,-70.5816
65,1,33,3,65,50.5167,8.3833
28,1,28,1,25,38.3456,-0.7689
145,1,25,13,145,43.2908,5.5708
87,1,20,1,87,14.735,0.92
53,1,34,2,53,51.0497,8.4
155,1,20,1,155,13.4833,-16.6833
57,1,24,1,57,13.7268,101.2105
25,0,6,0,25,-2.8025,-57.0686
81,1,37,2,81,47.4925,19.0514
44,1,34,0,44,42.4667,21.7667
36,1,36,0,21,45.9167,28.1836
50,1,18,2,50,22.5339,-80.9097
173,5,117,6,173,22.8671,88.3674
51,2,47,4,51,30.5259,-87.2733
42,1,19,0,42,-22.8167,47.8167
64,1,51,0,64,49.3758,11.2131
70,1,63,0,70,44.8667,10.0667
38,1,38,0,37,41.52,0.35
55,1,47,0,55,51.0589,8.7967
55,1,47,0,55,50.9108,13.0378
162,1,45,0,162,16.2667,-0.05
24,0,11,11,24,-34.5981,138.745
95,2,16,3,95,4.9167,-75.75
46,1,46,1,41,39.3571,-84.3023
66,2,31,5,66,32.7602,-96.5865
66,2,31,5,66,36.8032,-114.133
48,1,44,2,48,30.4241,-88.5289
80,2,44,2,80,42.8167,132.8833
80,2,44,2,80,67.7206,77.6617
51,1,34,3,51,41.896,-88.2253
74,1,60,2,74,35.153,-90.1996
50,1,38,2,50,51.0667,4.3667
66,1,58,0,66,48.6,11.6167
40,1,40,0,14,38.1,-3.0833
64,1,39,0,64,46.6167,13.8333
35,1,27,2,35,31.5599,-97.1882
53,1,44,0,53,51.5,9.1697
33,1,28,1,33,46.42,6.27
61,1,27,9,61,55.6147,36.9872
37,0,24,0,37,12.7863,76.2433
193,5,193,5,155,33.5819,119.028
62,2,25,11,62,35.406,-80.8716
39,1,39,0,15,64.075,24.5333
45,1,17,0,45,3.465,31.245
36,1,27,3,36,51.0667,4.0333
38,1,38,0,27,51.9681,12.0844
33,1,33,0,33,55.1667,59.6667
33,1,33,3,33,50.3344,8.5375
29,0,29,3,23,51.6114,0.5207
49,1,30,10,49,38.58,-90.6698
49,1,30,10,49,28.7752,-82.0075
62,1,45,4,62,40.028,-74.8882
26,1,11,1,26,-26.9619,-52.535
30,1,30,3,28,52.95,7.15
95,4,16,2,95,0.3981,32.4781
65,2,22,6,65,38.0674,-78.9014
65,2,22,6,65,39.7524,-77.5822
48,1,48,2,29,41.8167,12.6833
54,1,18,13,54,37.6868,-121.7607
17,0,17,1,16,-22.9228,-53.1369
44,0,22,0,44,17.4853,101.7303
33,1,30,0,33,51.35,110.45
89,3,14,2,89,-25.4333,31.95
147,1,42,0,147,16.6167,80.5333
71,1,26,4,71,37.0757,-94.5018
82,1,19,1,82,22.8106,-81.1981
81,2,8,29,81,41.7448,-87.9822
81,2,8,29,81,41.0798,-73.4824
89,2,44,1,89,26.7037,92.4781
197,5,197,6,159,38.5158,114.9845
81,2,10,29,81,41.6284,-87.5979
35,0,35,0,23,56.1608,15.5861
123,0,18,0,123,-26.5786,18.1333
45,1,41,3,45,43.3972,-70.5707
38,1,29,4,38,52.0333,5.35
51,1,20,5,51,48.9922,2.2806
35,1,35,2,25,51.8367,8.0256
68,3,3,6,68,14.6167,-89.2
68,3,3,6,68,12.6639,-85.7881
49,1,29,6,49,42.486,-83.3771
140,1,19,1,140,13.9833,-14.8
25,1,25,0,20,58.35,60.05
39,0,39,0,21,52.95,12.4
65,1,20,4,65,8.8792,-79.7822
59,1,41,1,59,44.1,9.8167
60,1,24,2,60,22.9936,-82.7539
75,2,14,25,75,43.8767,-79.2633
75,2,14,25,75,41.6,-87.6904
83,3,6,30,83,42.1039,-87.9267
91,3,2,6,91,34.4285,-119.7202
91,3,2,6,91,16.0031,120.4008
91,3,2,6,91,10.8231,122.5344
37,1,37,1,23,52.3961,9.5981
154,5,10,18,154,-22.4539,-43.4689
45,1,35,3,45,34.7936,134.9931
45,1,35,3,45,34.2682,134.1344
34,1,28,3,34,37.5833,-4.6333
21,0,21,0,10,-18.9469,48.2303
101,2,42,0,101,25.5744,91.8789
54,1,48,2,54,42.0604,-72.0338
185,36,10,22,185,-26.2678,27.8585
32,0,32,0,20,46.6833,7.6667
32,1,32,1,29,56.9833,60.4667
29,0,29,1,24,48.8833,12.5667
37,0,37,0,20,54.0833,12.1333
34,0,34,1,20,60.3861,23.125
36,1,17,7,36,-27.9956,153.322
79,1,19,0,79,6.55,-0.7667
153,0,26,0,153,22.85,69.73
63,5,21,2,63,-2.35,29.7333
52,1,24,9,52,37.7904,-122.2166
52,1,24,9,52,41.0313,-74.2408
52,1,24,9,52,35.2256,-89.5372
500,0,37,0,471,28.0787,74.6219
500,0,37,0,471,24.8167,75.1167
33,1,33,2,25,53.65,9.8167
36,1,31,3,36,51.9833,5.85
35,1,35,2,25,51.9819,7.7856
119,3,1,15,119,18.85,-99.2333
51,1,51,0,34,42,14.9833
30,1,30,0,10,61.6667,50.8167
170,3,96,2,170,34.4961,136.5462
57,1,52,2,57,35.0824,137.1563
39,1,19,6,39,35.3721,-86.2172
37,0,37,1,18,58.35,11.9167
24,0,24,0,10,-18.15,49.4167
44,1,35,2,44,49.5833,11.0167
51,1,18,1,51,22.9822,-105.7031
51,1,23,0,51,11.45,123.15
61,2,26,18,61,42.0464,-87.6943
61,2,26,18,61,41.2602,-110.9646
66,1,66,1,28,39.4692,3.1481
52,1,27,3,52,49.19,6.9
50,0,36,1,50,51.081,1.166
46,1,34,2,46,49.8167,10.9833
58,1,22,8,58,28.1864,-82.7429
100,0,34,0,100,48.0042,91.6406
27,0,23,1,27,-7.8342,-34.9064
51,1,22,4,51,50.0019,2.6522
49,1,49,1,23,52.55,103.9
37,1,8,0,37,-5.6508,-48.1239
41,1,41,3,36,41.1528,15.0889
26,0,26,0,3,-30.5,151.65
36,1,36,0,35,51.8667,45
243,5,1,20,243,19,-98.7167
37,1,26,2,37,44.6197,4.3903
43,1,11,2,43,-21.9589,-44.89
57,2,33,4,57,37.3667,14.2
129,4,2,17,129,18.75,-69.6333
28,1,28,2,16,38.9667,-8.8
28,1,28,2,16,42.0031,-5.6742
45,1,13,3,45,-8.2333,-35.75
37,0,37,0,32,52.7667,23.2
41,1,28,4,41,51.0833,4.3667
38,0,31,2,38,51.65,5.95
52,1,14,9,52,26.5281,-80.0811
60,2,16,18,60,39.9688,-75.354
37,1,18,0,37,-1.3333,31.8167
99,2,28,6,99,50.2681,19.4631
56,1,56,1,16,40.3458,18.0458
29,0,29,3,25,53.716,-1.356
60,2,14,23,60,40.7836,-73.1945
58,1,22,8,58,57.4439,41.1592
77,2,5,16,77,39.8403,-104.9655
55,2,18,17,55,39.9601,-75.6058
46,1,27,3,46,51.3422,9.8578
38,1,38,1,11,37.9222,140.1168
11,0,11,1,11,-32.7,-57.6333
11,0,11,1,11,-34.3,148.3
113,2,22,12,113,50.3025,18.7781
69,1,22,7,69,20.7333,-99.3833
46,0,25,0,46,17.8494,102.5858
67,2,4,4,67,-5.0939,-42.8369
44,1,44,1,19,34.8865,136.8323
87,3,2,7,87,4.6117,-76.0814
87,3,2,7,87,41.52,-5.3947
28,1,20,1,28,-0.78,-80.26
43,1,43,1,17,34.7833,135.4667
27,1,27,2,16,42.5645,-114.4613
33,0,33,1,30,53.6872,9.6692
52,1,43,0,52,41.92,19.2
89,2,10,20,89,38.6657,-90.3315
13,0,13,0,0,-54.8019,-68.3031
71,1,13,10,71,33.4518,-86.7437
36,1,36,0,13,23.75,-103.9833
36,1,36,0,13,30.7264,-115.9903
46,1,32,2,46,32.2125,-82.4019
63,1,30,5,63,45.5167,11.45
30,0,22,4,30,29.3872,-95.2938
34,1,12,9,34,51.677,-0.603
22,0,22,0,10,-17.5833,48.2167
91,2,8,10,91,18.7781,-98.985
178,4,178,2,142,31.2575,113.6783
32,0,28,2,32,51.0167,11.5167
36,1,24,4,36,41.0555,-8.6395
65,1,46,3,65,31.6667,34.5667
31,0,31,1,14,37.2,-7.4
68,2,9,6,68,10.0261,-74.6211
97,1,34,6,97,45.3667,9.6833
17,0,16,0,17,-5.0167,32.8
111,3,10,15,111,33.4333,-86.0986
46,1,28,2,46,51.4167,9.9333
87,0,37,0,87,37.577,43.739
160,1,44,0,160,22.07,81.68
70,2,4,20,70,33.5719,-117.1909
155,2,155,5,139,23.6139,58.5922
68,1,68,3,31,35.8563,139.9029
29,0,27,1,29,51.2839,7.78
29,0,13,0,29,-2.9667,33.3333
60,1,27,1,60,51.0474,31.8805
78,3,8,0,78,3.5333,16.0667
78,3,8,0,78,40.9333,14.5333
54,1,12,13,54,26.2113,-80.2209
56,1,26,4,56,34.7807,-92.2371
49,1,34,4,49,42.3231,-71.6462
42,1,21,3,42,47.3167,7.9167
72,1,38,0,72,4.48,97.9633
54,1,34,0,54,51.6667,35.2667
50,1,28,1,50,46.8297,12.7697
161,3,161,1,116,28.8523,121.1409
31,1,27,2,31,48.8975,9.1922
36,1,19,1,36,-25.27,-57.4872
60,0,24,1,60,10.9057,76.9634
198,2,160,1,198,30.8558,74.9298
18,0,18,0,14,-28.0678,-52.0139
18,0,18,0,14,-23.7328,-52.8728
156,2,12,10,156,19.9097,-99.1417
59,1,16,0,59,-24.7167,25.5333
54,0,22,0,54,16.9333,97.3667
45,1,45,0,27,36.6475,136.9622
29,1,25,1,29,58.7,13.8167
22,0,15,0,22,-8.8333,31.3833
35,1,35,0,22,51.4222,57.5953
53,1,39,4,53,44.8815,-93.14
63,1,48,0,63,38.217,15.237
54,1,39,2,54,40.55,16.6667
392,23,37,18,392,-6.4167,20.8
66,1,21,2,66,33.2348,-87.5268
36,1,27,4,36,34.1478,-116.0659
33,1,33,0,22,60.1333,64.8
42,1,32,1,42,43.6933,4.2761
31,0,31,1,30,51.0722,2.6622
26,1,26,0,13,56.7667,54.15
82,1,41,1,82,11.407,79.6912
90,4,2,11,90,14.0858,-90.3822
56,1,46,4,56,27.979,-82.7623
83,2,28,17,83,34.1247,-117.5667
36,1,18,4,36,51.6092,16.8575
60,2,29,7,60,35.7158,-79.8127
36,1,36,1,27,51.7833,8.8167
73,2,39,11,73,40.6569,-73.5285
55,1,9,2,55,-1.3608,-48.245
36,1,36,2,24,52.2333,8.1667
28,0,28,1,25,51.994,-0.732
48,1,31,8,48,41.3079,-81.6192
69,3,22,2,69,4.9767,8.3383
52,1,15,4,52,-29.6789,-51.0528
50,1,10,3,50,-20.2639,-40.42
44,1,2,2,44,5.1731,-72.5547
30,0,30,1,29,48.45,11.1333
154,1,46,0,154,41.185,80.2904
55,1,49,4,55,15.5036,120.845
116,3,116,1,103,46.4078,125.3252
116,3,116,1,103,16.2896,119.9491
116,3,116,1,103,9.744,124.576
224,2,8,9,224,19.7,-98.4333
66,1,36,4,66,45.6255,9.037
37,1,37,2,35,47.1708,37.6954
44,0,22,1,44,13.39,77.86
61,1,32,0,61,-0.7883,100.6542
30,0,25,2,30,50.4925,5.8642
67,1,41,1,67,46.15,15.05
40,1,5,1,40,-5.2578,-44.6489
50,1,9,3,50,14.1,-87.2167
53,1,35,2,53,53.1167,13.5
13,0,10,2,13,-44.3931,171.2508
34,0,34,0,27,55.1708,-118.7947
58,1,18,5,58,38.3593,-98.8015
61,1,20,3,61,39.6019,-86.1073
61,1,20,3,61,34.1947,-82.1542
61,1,20,3,61,33.5126,-90.1993
61,1,20,3,61,35.2134,-94.2408
66,3,33,1,66,-33.2996,26.52
31,0,28,1,31,50.6547,12.1997
47,1,43,4,47,41.7883,12.6717
29,1,27,0,29,58.8706,57.5933
36,0,24,0,36,-7.9167,39.65
35,1,35,0,18,53.2222,50.6333
106,2,14,2,106,6.0833,-0.25
40,1,40,0,22,38.9347,141.1266
61,1,32,4,61,33.7346,-116.2346
26,1,26,3,21,43.1667,141.3167
39,2,33,8,39,34.4128,-119.8614
51,1,20,8,51,51.35,5.4667
45,1,25,7,45,51.42,5.405
61,2,13,19,61,42.234,-87.9608
62,1,30,1,62,46.2833,6.1667
72,1,36,3,72,45.3728,11.1303
77,1,37,1,77,48.8556,16.0489
41,1,23,5,41,41.674,2.7921
52,2,11,1,52,10.7833,-0.85
67,1,13,10,67,39.3763,-104.8535
47,1,33,5,47,41.8901,-71.3934
67,2,26,10,67,35.0743,-81.6552
216,4,96,5,216,22.82,88.37
35,1,22,4,35,50.9653,6.1194
43,1,23,2,43,48.0817,7.3556
40,1,24,7,40,45.5188,-123.051
40,1,24,7,40,35.4724,-80.8813
36,1,20,8,36,56.11,-3.35
32,0,12,1,32,-7.4639,-63.04
32,0,12,1,32,-7.2339,-39.4089
58,1,25,4,58,34.9766,-92.0274
53,1,32,5,53,39.0578,-76.9488
35,0,28,1,35,42.5,-8.8
48,1,48,1,40,45.5833,12.6833
36,0,21,1,36,28.4053,-97.749
154,1,37,0,154,23.5992,78.3406
35,1,35,0,19,51.9833,84.9833
37,0,26,4,37,51.1167,4.65
72,0,23,0,72,13.9853,74.5553
70,1,31,2,70,47.53,21.6392
42,1,8,4,42,20.4667,-102.15
50,1,40,1,50,37.7667,29.0833
42,1,25,2,42,58.4667,56.4167
52,1,26,2,52,49.5939,17.2508
38,1,3,2,38,0.6661,-76.8708
120,1,34,0,120,19.48,75.38
32,0,32,0,13,-17.5334,-149.5667
13,1,9,0,13,-23.9128,-52.3428
140,1,38,0,140,18.6162,79.3832
30,1,22,4,30,45.6757,-118.8201
44,1,25,2,44,58.0139,56.2489
31,1,29,2,31,48.8183,1.9472
57,1,30,8,57,41.0024,-74.2859
95,2,11,5,95,10.65,-74.75
62,1,38,3,62,45.95,12.65
68,1,22,16,68,40.8268,-73.6765
68,1,22,16,68,43.3846,-87.8855
14,0,14,0,9,-3.55,143.6333
82,0,22,0,82,18.0344,-66.8615
50,1,30,0,50,53.15,38.1167
27,1,27,0,17,58.4667,92.1333
37,1,37,1,30,55.4167,13.8333
30,1,30,2,28,56.1286,40.4058
52,1,28,3,52,51.6717,39.2106
40,1,35,5,40,55.3167,38.7
28,0,28,2,28,51.4,5.4667
51,1,41,2,51,41.0279,-81.7323
50,1,36,4,50,53.68,-1.49
50,1,36,4,50,42.5035,-71.0656
50,1,36,4,50,38.823,-77.2406
32,0,32,2,28,51.4167,4.3333
37,1,37,1,37,55.938,-4.155
45,1,19,0,45,3.0061,34.1125
42,1,42,0,26,54.3333,10.0833
88,2,19,4,88,-27.6456,27.2317
47,1,38,2,47,51.1667,4.3
62,1,35,4,62,41.5729,-87.2599
29,0,29,0,22,-21.4167,25.5833
118,0,29,0,118,40.7241,-73.5125
118,0,29,0,118,40.1533,-74.8531
74,2,22,6,74,14.1133,121.5569
22,1,13,1,22,-0.51,-78.57
37,1,37,4,34,34.0667,133
52,1,20,0,52,0.35,37.5833
27,1,19,0,27,-14.4333,28.45
37,1,37,2,14,37.7444,139.1826
51,1,41,3,51,47.0322,-122.2827
51,1,41,3,51,36.0589,-79.3894
51,1,41,3,51,33.1017,-98.5779
36,1,36,0,28,50.2458,127.4886
50,1,48,2,50,34.8167,135.65
74,2,17,19,74,41.0615,-74.0047
40,1,33,2,40,42.6986,2.8956
49,1,33,1,49,45.8781,8.4069
44,1,28,4,44,44.0227,-88.5619
62,1,44,1,62,45.5556,18.6944
68,1,47,0,68,37.9833,12.55
79,2,19,9,79,26.8466,-80.1679
48,1,20,6,48,26.6443,-81.9957
54,1,48,1,54,41.05,13.9167
270,5,1,25,270,19.2647,-98.8975
270,5,1,25,270,41.1817,-96.1353
78,1,15,5,78,20.3817,-76.6428
34,1,34,4,22,53.393,-3.014
159,3,5,11,159,18.95,-70.41
70,1,36,2,70,49.0364,8.7061
56,1,38,4,56,43.8167,10.6833
50,1,30,2,50,47.7986,3.5672
60,2,25,13,60,40.5842,-74.2716
66,1,33,1,66,47.7247,12.8769
108,4,5,10,108,15.7792,-86.7931
46,1,27,1,46,56.7,36.75
36,1,30,0,36,54.8,35.9333
52,1,15,4,52,29.565,-98.2535
53,1,14,2,53,-20.1289,-40.3078
73,1,57,1,73,31.0667,35.0333
50,1,24,4,50,50.3714,3.08
42,1,29,3,42,51.4347,6.7625
43,1,7,11,43,43.7223,-116.3866
40,1,29,5,40,41.5199,-90.3879
44,1,44,3,44,39.1205,-88.5509
31,0,31,0,10,-25.5375,152.7019
31,0,31,0,10,-37.05,143.735
26,0,16,0,26,-4.8073,38.2118
56,1,30,1,56,20.6397,-74.9175
43,1,19,0,43,-15.2775,23.1319
26,1,20,0,26,0.6108,-80.0186
39,1,20,2,39,31.6134,-94.6528
34,0,34,0,33,54.8333,11.15
34,0,34,1,31,53.4628,9.7956
50,2,40,7,50,40.75,14.6333
18,0,18,0,11,-6.7303,147.0008
51,1,31,3,51,51.978,-0.23
48,1,27,4,48,50.6278,3.0583
48,1,27,4,48,51.2333,4.8333
55,1,45,0,55,45.2819,130.2519
69,1,39,1,69,46.0917,21.6917
73,2,14,21,73,40.8762,-74.2181
73,2,14,21,73,45.9862,-94.3586
51,1,29,3,51,49.5197,5.7606
171,3,171,2,103,31.1817,115.0189
29,0,29,1,18,42.7928,-80.9361
52,1,7,3,52,-19.4139,-42.4189
68,1,16,6,68,32.8583,-96.9702
201,1,44,0,201,25.4581,78.1358
75,2,71,1,75,25.8564,87.5384
75,2,71,1,75,25.5856,88.1122
47,1,18,0,47,-13.0333,33.4833
50,1,26,11,50,41.0003,-74.5531
50,1,26,11,50,34.1373,-83.6021
50,1,26,11,50,29.9609,-90.1554
159,1,32,0,159,23.7,72.55
72,1,37,2,72,49.3,8.65
75,2,22,9,75,50.4833,8.25
55,1,23,9,55,42.127,-72.4308
62,2,11,16,62,45.3109,-122.7702
46,1,25,4,46,53.575,7.7808
128,4,69,3,128,24.1681,115.6669
128,4,69,3,128,40.6189,120.7205
128,4,69,3,128,40.1399,118.303
52,1,24,3,52,56.2833,37.4667
46,1,46,0,7,44.4994,34.17
76,1,40,3,76,45,19.8333
102,2,26,11,102,50.0833,18.55
52,2,16,20,52,40.8714,-73.0466
53,1,38,2,53,52.1167,21.2667
52,0,29,2,52,30.3666,-88.5506
23,0,11,1,23,-9.4,-38.225
28,1,28,2,20,49.4911,-119.5886
36,1,30,1,36,53.2,45
24,1,6,2,24,5.7167,-72.9208
33,0,33,0,33,53.7167,16.6833
71,1,19,0,71,10.1167,124.2833
69,2,14,21,69,41.0647,-73.8672
64,2,16,27,64,42.3172,-87.8595
92,1,35,4,92,45.7808,12.4928
55,1,32,1,55,56.8186,24.6056
37,1,37,0,15,52.5833,32.7667
35,1,18,5,35,29.5935,-95.6358
34,1,34,0,13,57.6167,39.85
133,1,46,0,133,30.96,61.86
99,2,43,0,99,50.1281,129.4433
44,1,44,0,24,48.35,33.5167
69,1,29,0,69,15.811,79.9738
75,1,36,0,75,38.7578,30.5386
62,1,19,0,62,-13.7833,34.4333
48,1,21,3,48,42.4551,-75.0666
112,3,6,33,112,40.9455,-74.0712
36,1,36,0,35,57.8167,27.6167
60,1,21,0,60,43.3567,19.3583
34,1,34,1,14,49.2339,-124.805
42,0,22,0,42,18.4819,96.4369
31,1,28,1,31,55.3667,23.1167
62,1,45,4,62,39.455,-76.814
34,1,32,4,34,47.6017,-122.0416
18,1,18,0,16,8,-10.95
53,1,7,8,53,56.6,84.85
40,1,40,0,11,51.8667,36.9333
32,0,32,2,15,52.3,4.85
60,1,24,1,60,14.9496,120.7587
52,1,29,6,52,42.6389,-71.3217
52,1,29,6,52,41.2917,-87.4195
52,1,29,6,52,36.2561,-94.1532
27,0,19,0,27,2.3333,37.9833
34,1,34,0,21,53.8833,25.3
25,0,25,0,21,13.55,78.5
53,1,14,0,53,11.3167,-5.6667
40,1,24,1,40,32.2147,-98.2205
88,2,86,1,88,-6.5714,107.7614
129,4,2,14,129,14.5967,-90.7547
40,1,40,0,25,46.1958,41.0778
56,1,35,0,56,45.5481,2.3092
32,1,32,0,28,57.55,25.4
158,3,28,3,158,19.47,72.8
44,1,34,3,44,42.7811,-96.9256
56,1,44,1,56,43.8672,10.2506
57,2,13,17,57,36.1783,-115.0487
69,1,41,1,69,-7.5667,110.8167
55,1,28,9,55,33.5008,-117.6544
54,1,27,0,54,8.67,77.33
33,1,30,0,33,9.568,77.9624
85,2,14,8,85,-27.3667,29.8833
46,1,46,1,35,41.6951,15.3793
28,1,28,2,26,48.8,9.5333
35,1,32,3,35,50.5833,5.5
36,1,36,1,32,51.505,10.7911
38,1,23,2,38,47.8639,1.9006
41,1,13,1,41,-21.7967,-50.8786
30,0,28,2,30,50.9116,14.6184
50,1,25,0,50,10.163,77.758
31,1,31,1,26,49.9833,10.1
43,1,32,8,43,41.4524,-81.9294
69,1,69,1,66,32.0629,12.5267
51,1,21,5,51,48.8833,2.5
31,0,25,1,31,21.3859,-158.0101
78,3,1,28,78,40.6858,-73.371
78,3,1,28,78,42.4175,-88.0257
43,1,29,8,43,41.4409,-82.184
28,0,28,0,15,59.5667,150.8
25,0,25,0,18,-15.7167,46.3167
32,1,16,0,32,10.3833,-12.0833
101,2,101,2,79,23.7333,109.2333
64,1,15,10,64,30.201,-93.2111
46,1,21,2,46,30.5728,-97.8618
35,1,35,2,24,52.175,7.8667
55,1,41,0,55,46.4833,28.25
57,1,25,0,57,-3.6333,39.85
55,2,31,0,55,1.0167,35
38,1,34,0,38,55.7,60.55
40,1,1,4,40,-18.7789,-46.4078
87,0,28,0,87,15.4063,76.6001
29,0,29,0,23,44.2702,135.0498
121,19,19,13,121,-26.2044,28.0456
86,2,9,0,86,7.6994,18.6292
47,0,30,0,47,16.0531,103.6511
132,2,132,2,78,34.4259,115.6467
95,1,23,10,95,39.0158,-94.8076
95,1,23,10,95,35.3531,-96.9647
57,1,27,1,57,13.9125,100.4978
328,2,107,1,328,30.35,73.4
36,1,36,0,23,50.4578,40.1081
32,0,32,2,22,57.5091,-1.7832
47,1,36,4,47,42.2,-85.5906
47,1,36,4,47,41.5856,-87.1797
47,1,36,4,47,43.5489,-89.4658
91,1,31,2,91,38.2701,-104.6114
45,1,45,3,34,41.3865,-81.44
118,4,12,34,118,34.0123,-117.9043
63,1,40,0,63,46.5961,25.0744
80,1,33,1,80,46.7667,7.6333
50,1,39,3,50,36.1317,-97.0742
50,1,39,3,50,45.0573,-92.8313
50,1,39,3,50,42.9701,-73.6885
171,1,49,1,171,27.7061,68.8483
38,1,28,0,38,62.4,17.3167
32,1,32,0,16,50.2881,-107.7939
36,1,35,0,36,41.7225,44.7925
119,4,15,35,119,34.1022,-118.0579
37,1,31,2,37,51.55,5.0833
182,2,18,10,182,19.8333,-98.9833
70,1,22,0,70,-4.9667,12.9333
35,0,35,0,33,52.8,8.65
25,1,25,2,23,49.0667,142.0333
100,4,8,7,100,-33.75,25.4
170,1,33,1,170,20.85,79.33
57,1,30,1,57,29.2152,-99.7782
57,1,30,0,57,10.7199,79.0598
36,1,36,1,27,39.3457,-74.486
155,3,155,3,117,34.3333,136.8333
155,3,155,3,117,39.5544,141.1555
54,1,30,0,54,43.2667,20
49,1,24,5,49,50.5667,4.0667
52,1,6,3,52,3.25,-76.25
52,1,6,3,52,-20.2408,-56.3778
33,1,33,2,29,50.4375,7.8258
46,1,46,1,37,43.2333,13.6333
56,1,46,4,56,41.2016,-73.7281
53,2,15,21,53,43.2281,-86.2562
51,1,22,10,51,37.9985,-122.1161
51,1,22,10,51,33.5209,-82.0985
29,1,19,0,29,23.6528,-100.6444
31,1,27,0,31,20.8833,95.8833
46,1,38,0,46,36.8,34.6333
76,1,32,3,76,47.7667,10.6167
46,1,26,3,46,51.1333,9.55
64,1,34,1,64,48.2625,10.9844
23,0,23,0,19,-16.85,36.9833
23,0,23,0,19,-16.8496,38.26
71,2,7,7,71,-29.6889,-51.4608
71,2,7,7,71,4.5671,-75.7504
31,0,28,0,31,-35.117,139.267
39,1,16,3,39,-2.6728,-79.615
59,1,20,1,59,-24.9833,25.35
160,0,25,0,160,21.3,70.25
142,2,142,1,119,30.74,76.65
142,2,142,1,119,22.7,87.68
66,2,15,20,66,40.6209,-74.4386
60,2,19,18,60,40.6983,-73.5086
56,2,18,15,56,47.5661,-122.232
28,0,28,1,27,49.1833,11.1833
48,0,24,1,48,-42.8806,147.325
48,0,24,1,48,41.514,-87.2729
48,0,24,1,48,44.4967,-88.1602
82,2,42,10,82,40.8124,-73.0447
26,0,25,0,26,-17.5238,146.0311
69,2,8,0,69,6.25,21.2
68,1,23,4,68,34.1018,-81.1956
38,1,30,3,38,51.2,4.7167
41,1,21,5,41,35.1204,-120.6197
34,1,34,0,8,58.8833,40.25
32,1,31,1,32,47.9075,7.2103
30,0,30,1,28,48.3647,8.805
41,0,27,3,41,50.8517,-0.9842
52,1,45,3,52,52.08,0.44
52,1,45,3,52,42.7838,-71.0871
59,1,41,5,59,38.9699,-77.3867
68,2,18,11,68,35.741,-81.3223
34,0,20,1,34,-34.7167,-55.9583
37,1,27,0,37,58.3167,57.8167
32,1,2,2,32,-17.3833,-66.1667
38,1,38,0,10,45.2511,25.6353
62,1,45,2,62,43.1333,12.2833
86,1,37,3,86,47.189,19.3126
36,2,36,4,33,41.4041,-81.5053
50,1,38,1,50,47.4828,-94.8797
38,1,38,0,24,46.8333,33.4167
155,0,28,0,155,23.25,69.67
72,3,9,0,72,-0.281,20.876
15,0,15,0,15,-7.0739,-40.3758
30,1,30,2,25,42.2642,-8.7819
31,1,31,1,20,43.3181,1.9539
26,0,26,0,8,-37.8333,147.6167
56,1,43,2,56,49.8914,10.8869
38,1,20,6,38,55.934,-3.471
65,1,65,2,55,40.9167,14.4167
87,1,20,4,87,10.4,-71.4333
33,1,28,6,33,32.6849,-115.4944
33,1,32,0,33,15.4989,73.8278
48,1,34,2,48,51.8833,17.7833
33,1,33,4,16,53.691,-1.312
184,2,18,4,184,14.7739,-17.0603
45,1,41,0,45,45.0742,25.4342
113,3,80,5,113,33.2075,35.5697
53,0,15,3,53,12.6742,101.2789
56,1,30,5,56,36.5988,-119.4471
47,1,35,2,47,50.8014,7.2044
57,1,16,0,57,19.85,74
65,1,38,2,65,44.6633,20.9289
62,1,15,11,62,53.5333,-2.2833
36,1,36,0,22,54.25,20.8
61,2,38,9,61,40.7495,-73.4856
126,4,27,6,126,26.4959,90.703
44,1,28,0,44,55.9056,94.8997
54,1,39,7,54,41.1918,-73.1954
54,1,39,7,54,39.3036,-80.2478
24,0,21,8,24,-27.0667,152.967
30,1,14,1,30,3.4206,-76.5222
41,2,36,4,41,37.3445,-85.3511
43,1,43,0,36,43.21,2.35
43,1,35,1,43,53.462,-1.466
33,1,22,0,33,-2.6378,31.7669
57,1,19,0,57,15.8125,-90.3217
43,1,31,0,43,22.1456,-80.4364
27,0,27,0,7,-38.6625,178.0178
27,0,27,0,7,-37.49,144.5889
58,1,24,0,58,-21.2608,-50.6428
60,1,45,2,60,43.35,46.1
137,3,29,10,137,24.71,121.1369
50,1,50,1,38,38.7484,-77.0821
123,1,40,0,123,37.35,59.6
53,2,21,6,53,45.0028,-123.0243
